ID,X,Name,Link,Country,Kiva Status,"Kiva Risk Rating
(5 best)","Secular Rating 
(1-4)",Religious Affiliation,Comments on secular rating,"Social Rating
(1-4)",Comments on social rating,MFI Link,By,Date,Review comments,P,J,MFI Name,Timestamp,MFI Name Check
218,ok,Strathmore University,Lend,Kenya,active,3,1,Christian,"From their website: ""Strathmore University is a Corporate Undertaking of Opus Dei. Opus Dei provides spiritual and doctrinal orientation for the University. It does this by including courses of ethics in the curricula of all Strathmore's training programmes."". The university has a Chaplaincy, from the website: ""The role of the Chaplaincy is to offer worship to God, to bring blessings from God to all at the University, and to assist in the spiritual needs of those who so wish. The activities are Catholic; nonetheless, they are open to anyone wishing to participate in them."".  ",2,"The university provides education loans, students qualifying for the loans with the lowest interest rate and longest duration should come from poor families AND be excellent students. BUT: loans on Kiva so far have been for laptop loans, available to students already studying; interest rate for these is 5% (annually?). I'll give a ""2"" for helping students continue with their studies. (But keep in mind that this ""MFI"" is actually the university which also gets money from these students in the form of fees). ",http://www.strathmore.edu/,Petra,2/3/2012,,,,Strathmore University,,0
403,ok,SunFarmer,Lend,Nepal,active,,4,Secular,No mention of religion anywhere in the website (nor among partners/advisors). Close ties with SunEdison as both co-funders were employed there (and SunEdison is listed among partners),3,"US 501(c)(3) and Canadian nonprofit with mission to provide hospitals, schools, and other critical services organizations in impoverished and rural areas with access to reliable and renewable energy. “Rent to own” financing model for solar energy, during rental period (8-10 years) they  provide also monitoring and maintenance of the system. Rental payments are “recycled” - i.e. Sunfarmers re-invest them in new solar projects.",https://www.sunfarmer.org/,Alessandra,8/3/2014,"Jim - 3 for social I think, since they don't have broad social initiatives",,J,SunFarmer,,0
436,ok,Takamoto Biogas,Lend,Kenya,active,,4,Secular,No mention of religion other than a blog article that seems to gloat that 70% of Kenyans are Christian.,1,"Takamoto sells biogas systems, Kiva loans are to help people finance them.  They don't appear to have any real social goals beyond the benefits of their systems.",http://takamotobiogas.com/,Jim,3/21/2015,,,,Takamoto Biogas,,0
129,ok,Tanaoba Lais Manekat Foundation (TLM),Lend,Indonesia,active,3,1,Christian,"Identify as Christian, want to show the love of God to the world",2,"A variety of projects, but most of them are religious based.  For example they feed hungry children, if they go to their Sunday School...   Provide health care.",http://www.ytlm.org/main/about.html,Petra,4/22/2011,Social - Petra - I agree,,,Tanaoba Lais Manekat Foundation (TLM),,0
279,ok,TECNOSOL,Lend,"Honduras, Nicaragua",active,,4,Secular,No mention of religion,2,Same score as other for-profit green energy providers in this list. ,https://tecnosol.online.com.ni/Pages/default.aspx,Petra,7/5/2013,,,,TECNOSOL,,0
393,ok,TerraClear Development,Lend,Lao People's Democratic Republic,active,,4,Secular,no mention of religion,2,"TerraClear is a for-profit social enterprise, thus they want to make profit! But their product is social in that it overcomes barriers to clean water through the production and distribution of ceramic water purifiers (reduces time & costs for families by reducing the need for fuel wood and charcoal used in a household, and good for enviroment in that reduces the stress on local forest resources and the amount of greenhouse gas emissions). According to Kiva website: Interest free loans! Plus, clean water technicians are recruited from communities where TerraClear sells water purifiers. These individuals receive a base salary (!) in addition to commission from their sales. According to TC website basic purifier costs ca. 40$. Purifier are manufactured locally (TC supplies a majority of the income for a group of 85 artisans in Southern Laos) 2 for focus on clean water, interest free & job creation (salary not only commission) (similar enterprises Barefoot, Biobolsa, IlluMexico have been rated 2)",www.laowater.com/,Alessandra,8/3/2014,,,J,TerraClear Development,,0
121,ok,Thanh Hoa Microfinance Institution Limited Liability,Lend,Vietnam,active,3,4,Secular,Secular,3,Social = 3 ,http://thanhhoafpw.wordpress.com/,Petra,4/22/2011,"Petra - Social: I do not see information about their own education programs. I do see that they select women with for example malnourished kids ; and I do see that they are partners with the Thanh Hoa Women's union that DOES give education / empowerment of women. Also they report good results, but mainly caused by ""just"" giving loans.
Jim - agree.  I was giving them credit for Thanh Hoa.",,,Thanh Hoa Microfinance Institution Limited Liability,,0
412,ok,The Alliance for Artisan Enterprise at The Aspen Institute,Lend,"India, Kenya, Nepal, Peru, Uganda",active,,4,Secular,No mention of religion,2,Launched by Hillary Clinton in 2012.  Primarily run by American women.  AAE works with artisans to get their goods to markets and has 55 member organizations that vary from very small to Walmart and the US State Dept.  Kiva loans to artisans have a 5% interest rate.  Website has section on Kiva loans.,http://www.allianceforartisanenterprise.org/,Jim,3/20/2015,,,,The Alliance for Artisan Enterprise at The Aspen Institute,,0
367,ok,Thrive Microfinance ltd,Lend,Zimbabwe,active,,4,Presumed Secular,"Website was not working, so I could not check. No information beside Kiva and Mix profile. Founded by former Kiva Fellow Henry Bartram.  Kiva does not mention religion and a google search did not reveal anything suspicious - but re-check later!",1,"For-profit microfinance institution, group lending (group guarantee), lends only to women and provides auxiliary training before and during the lending process. According to mix profile, works solely with women in one of the poorest parts of Harare. Information on training can be found on this Kiva blog (https://fellowsblog.kiva.org/fellowsblog/2013/02/25/a-former-kiva-fellow-launches-his-own-mfi-in-zimbabwe): main goals are teaching the fundamentals of running a business, how to save for a rainy day and how to benefit from working in groups. Appears to me that is mainly financial/business training, nothing else offered. Very high portfolio yield: 75% (or 3 to 5% a MONTH)!! ",http://thrivemicrofinance.com/,Alessandra,9/5/2014,,,J,Thrive Microfinance ltd,,0
331,ok,Thrive Networks - Vietnam,Lend,Vietnam,active,2.5,4,Secular,No mention of religion,4,"Provides clean water and sanitation, health programs, education programs, and fights sex trafficking by targeting vulnerable girls.",http://www.eastmeetswest.org/,JIm,11/23/2013,,,,Thrive Networks - Vietnam,,0
440,ok,Together Association for Development and Environment,Lend,Egypt,active,,4,Secular,No mention of religion,3,"Umbrella organization composed of 25 community development associations.  Targets youth and women in the poorest parts of Egypt.  Website shows several projects to help the environment and people - sanitation, clean water, recycling agricultural waste, etc. but they haven't been updated in years.  Also, it's not clear which are ideas and which are actual projects.  Could be a 4, but without more info a 3 for activating other organizations and sanitation programs in addition to lending.",http://www.together-eg.com/english/,Jim,3/21/2015,,,,Together Association for Development and Environment,,0
243,ok,Tuba Rai Metin,Lend,Timor-Leste,active,3.5,4,Secular,"Founding was supported by Save the children (presumably secular?), was an independent agency registered under catholic relief services (CRS) in 2001. CRS decided to close its micro finance operations internationally and after civil conflicts of 2006 and 2007, left the decision on employees of TRM to take it forward or wind up.TRM team decided to run it irrespective of several crisis.Current funding by UNCDF (secular). No mention of religion on website. Petra: I think they earned their secular stripes now.",2,"TRM provides credit, savings accounts and micro-insurance. All clients are women. Future plans include business education, financial literacy classes and environmental services, so social rating may increase. For now a 2 (for offering savings/insurance). NB high portfolio yield, profit 10% annually. ","http://www.tubaraimetin.com/   Source of  ""what happened to partnership with CRF: https://docs.google.com/viewer?a=v&q=cache:R2EyeG2p5OQJ:www.mixmarket.org/sites/default/files/Aboutus1.1.ppt+&hl=en&pid=bl&srcid=ADGEESiPaYV1V8IfbCR0MI8Fp7T9bLG9XoRSOLXidCDhIfupMM9BZg0NZg0JHhF2BcmIl70qE8rOaLsF7vbPJvcpQ9EZpvyyp8jbTw-UctB0CSTtBm4UJ1DaNH2HQHQ8YMHptC60760V&sig=AHIEtbSYRqOnMS_nSkSLcNgUiC6zO4mQvg&pli=1",Petra,8/24/2012,,,,Tuba Rai Metin,,0
87,ok,Tujijenge Tanzania Ltd,Lend,Tanzania,active,3,4,Secular,No mention of religion.,1,"Social: it seems to be a business, and not much more. P: High portfolio yield",http://www.tujijengeafrika.org/,Jim,4/21/2011,,,,Tujijenge Tanzania Ltd,,0
162,ok,"Turame Community Finance, a partner of World Relief and HOPE International",Lend,Burundi,active,1,1,Christian,spiritual transformation is one of the goals and mentioned first - one option to get involved is prayer,2,P: Offers business training and savings - make the score a 2?,http://turame.com/?page_id=50,Petra,4/21/2011,"Jim - agree.  Funny that ""comments are closed"" on the Prayer page...  P - yes, funny indeed, they must have gotten some reactions...",,,"Turame Community Finance, a partner of World Relief and HOPE International",,0
344,ok,Uberis Capital,Lend,Cambodia,active,,3,At least some Christian influence,"No mention of religion on website. Yet, one of executive directors, Pierre Tami, is funder and director of Hagar International and Hagar's Social Enterprises. Hagar has a ""christian identity"" although it ""provides services without any discrimination on the basis of religious beliefs, race ..."" . Not so sure if this apply to Hangar's staff though (http://hagarinternational.org/usa/about/christian-identity) Also among non-executive directors, one has worked by Hagar and another, Kim Tan, is co-founder of Transformational Business Network (TBN) that is also ""founded on Christian values and principles"", but welcomes ""participants of any or no faith."" (http://www.tbnetwork.org/about/vision-and-values/)   Jim - kudos for the ""or no faith""!",3,"For-profit investing venture capital firm to support social enterprises. Kiva funding allows Uberis to run a “Venture Fund” that targets smaller, less mature social enterprises with financing needs between $20,000 and $50,000 (missing-middle). No information yet on the uberis website about this Venture fund, but in general according to Uberis ""Assistance is provided in the form of advisory, project management and financing."" The projects financed - at least the 3 case studies on Uberis website, are definitively social enterprises: TxT produces and supplies high-quality breeding poultry and waterfowl to develop diversified and sustainable livelihoods for ethnic minorities communities, Sunlabob provides long-term access to clean energy and water in rural and remote areas. Agritech promotes the creation and commercialisation of bio-energy and solar energy products.On Kiva the first (and so far only) loan was to a business employing 300 women weavers and 1,000 farmers in rural Cambodia.  3 or 2 ? The business supported are social...(YSB is rated 3 on this list), but Uberis on the long run wants to make profit..  Jim - I can go with a 3 based on that loan, since it creates a lot of jobs.",www.uberiscapital.com/home/,Alessandra,9/5/2014,,,J,Uberis Capital,,0
